mydate,cday,dday,ma
2021-03-26,66,0,56.714285714285715
2021-03-27,58,0,55.57142857142857
2021-03-28,58,0,56.57142857142857
2021-03-29,47,0,59.857142857142854
2021-03-30,61,1,61.142857142857146
2021-03-31,69,0,62.142857142857146
2021-04-01,74,0,61.857142857142854
2021-04-02,141,0,72.57142857142857
2021-04-03,47,0,71.0
2021-04-04,74,0,73.28571428571429
2021-04-05,32,0,71.14285714285714
2021-04-06,57,0,70.57142857142857
2021-04-07,77,0,71.71428571428571
2021-04-08,72,0,71.42857142857143
2021-04-09,62,0,60.142857142857146
2021-04-10,61,0,62.142857142857146
2021-04-11,46,0,58.142857142857146
2021-04-12,27,0,57.42857142857143
2021-04-13,62,10,58.142857142857146
2021-04-14,89,0,59.857142857142854
2021-04-15,84,0,61.57142857142857
2021-04-16,51,0,60.0
2021-04-17,-641,0,-40.285714285714285
2021-04-18,47,0,-40.142857142857146
2021-04-19,38,0,-38.57142857142857
2021-04-20,56,1,-39.42857142857143
2021-04-21,64,0,-43.0
2021-04-22,66,0,-45.57142857142857
2021-04-23,63,0,-43.857142857142854
2021-04-24,42,0,53.714285714285715
2021-04-25,23,0,50.285714285714285
2021-04-26,31,0,49.285714285714285
2021-04-27,36,2,46.42857142857143
2021-04-28,48,0,44.142857142857146
2021-04-29,55,0,42.57142857142857
2021-04-30,60,0,42.142857142857146
2021-05-01,67,0,45.714285714285715
2021-05-02,90,0,55.285714285714285
2021-05-03,21,0,53.857142857142854
2021-05-04,37,4,54.0
2021-05-05,38,0,52.57142857142857
2021-05-06,41,0,50.57142857142857
2021-05-07,36,0,47.142857142857146
2021-05-08,15,0,39.714285714285715
2021-05-09,20,0,29.714285714285715
2021-05-10,22,0,29.857142857142858
2021-05-11,40,0,30.285714285714285
2021-05-12,20,0,27.714285714285715
2021-05-13,29,0,26.0
2021-05-14,25,0,24.428571428571427
2021-05-15,32,0,26.857142857142858
2021-05-16,31,0,28.428571428571427
2021-05-17,10,0,26.714285714285715
2021-05-18,8,5,22.142857142857142
2021-05-19,31,0,23.714285714285715
2021-05-20,14,0,21.571428571428573
2021-05-21,33,0,22.714285714285715
2021-05-22,20,0,21.0
2021-05-23,14,0,18.571428571428573
2021-05-24,10,0,18.571428571428573
2021-05-25,12,3,19.142857142857142
2021-05-26,0,0,14.714285714285714
2021-05-27,10,-1,14.142857142857142
2021-05-28,18,0,12.0
2021-05-29,27,0,13.0
2021-05-30,14,0,13.0
2021-05-31,9,0,12.857142857142858
2021-06-01,7,0,12.142857142857142
2021-06-02,12,2,13.857142857142858
2021-06-03,12,0,14.142857142857142
2021-06-04,24,0,15.0
2021-06-05,23,0,14.428571428571429
2021-06-06,-23,0,9.142857142857142
2021-06-07,42,0,13.857142857142858
2021-06-08,21,2,15.857142857142858
2021-06-09,28,0,18.142857142857142
2021-06-10,17,0,18.857142857142858
2021-06-11,14,0,17.428571428571427
2021-06-12,22,0,17.285714285714285
2021-06-13,20,0,23.428571428571427
2021-06-14,6,0,18.285714285714285
2021-06-15,16,1,17.571428571428573
2021-06-16,15,0,15.714285714285714
2021-06-17,24,0,16.714285714285715
2021-06-18,20,0,17.571428571428573
2021-06-19,14,0,16.428571428571427
