mydate,cday,dday,ma
2021-08-09,113,0,73.28571428571429
2021-08-10,314,4,94.71428571428571
2021-08-11,111,0,98.57142857142857
2021-08-12,147,0,107.85714285714286
2021-08-13,115,1,114.28571428571429
2021-08-14,0,0,114.28571428571429
2021-08-15,0,0,114.28571428571429
2021-08-16,163,0,121.42857142857143
2021-08-17,361,1,128.14285714285714
2021-08-18,193,3,139.85714285714286
2021-08-19,218,0,150.0
2021-08-20,166,0,157.28571428571428
2021-08-21,0,0,157.28571428571428
2021-08-22,0,0,157.28571428571428
2021-08-23,195,1,161.85714285714286
2021-08-24,464,4,176.57142857142858
2021-08-25,170,1,173.28571428571428
2021-08-26,205,0,171.42857142857142
2021-08-27,311,5,192.14285714285714
2021-08-28,0,0,192.14285714285714
2021-08-29,0,0,192.14285714285714
2021-08-30,526,3,239.42857142857142
2021-08-31,188,4,200.0
2021-09-01,253,0,211.85714285714286
2021-09-02,247,1,217.85714285714286
2021-09-03,249,0,209.0
2021-09-04,0,0,209.0
2021-09-05,0,0,209.0
2021-09-06,0,0,133.85714285714286
2021-09-07,601,3,192.85714285714286
2021-09-08,256,8,193.28571428571428
2021-09-09,201,2,186.71428571428572
2021-09-10,202,1,180.0
2021-09-11,0,0,180.0
2021-09-12,0,0,180.0
2021-09-13,454,0,244.85714285714286
2021-09-14,206,10,188.42857142857142
2021-09-15,202,3,180.71428571428572
2021-09-16,203,0,181.0
2021-09-17,153,0,174.0
2021-09-18,0,0,174.0
2021-09-19,0,0,174.0
2021-09-20,396,5,165.71428571428572
2021-09-21,171,3,160.71428571428572
2021-09-22,265,2,169.71428571428572
2021-09-23,161,1,163.71428571428572
2021-09-24,192,0,169.28571428571428
2021-09-25,0,0,169.28571428571428
2021-09-26,0,0,169.28571428571428
2021-09-27,391,2,168.57142857142858
2021-09-28,116,5,160.71428571428572
2021-09-29,216,0,153.71428571428572
2021-09-30,166,4,154.42857142857142
2021-10-01,161,1,150.0
2021-10-02,0,0,150.0
2021-10-03,0,0,150.0
2021-10-04,332,0,141.57142857142858
2021-10-05,154,2,147.0
2021-10-06,165,11,139.71428571428572
2021-10-07,118,5,132.85714285714286
2021-10-08,136,1,129.28571428571428
2021-10-09,0,0,129.28571428571428
2021-10-10,0,0,129.28571428571428
2021-10-11,275,2,121.14285714285714
2021-10-12,109,7,114.71428571428571
2021-10-13,130,1,109.71428571428571
2021-10-14,98,2,106.85714285714286
2021-10-15,122,2,104.85714285714286
2021-10-16,0,0,104.85714285714286
2021-10-17,0,0,104.85714285714286
2021-10-18,297,1,108.0
2021-10-19,117,3,109.14285714285714
2021-10-20,152,0,112.28571428571429
2021-10-21,98,6,112.28571428571429
2021-10-22,118,1,111.71428571428571
2021-10-23,0,0,111.71428571428571
2021-10-24,0,0,111.71428571428571
2021-10-25,176,-1,94.42857142857143
2021-10-26,155,3,99.85714285714286
2021-10-27,146,0,99.0
2021-10-28,70,1,95.0
2021-10-29,175,0,103.14285714285714
2021-10-30,0,0,103.14285714285714
2021-10-31,0,0,103.14285714285714
2021-11-01,291,0,119.57142857142857
2021-11-02,95,0,111.0
2021-11-03,92,7,103.28571428571429
2021-11-04,124,4,111.0
2021-11-05,109,3,101.57142857142857
2021-11-06,0,0,101.57142857142857
2021-11-07,0,0,101.57142857142857
2021-11-08,157,0,82.42857142857143
2021-11-09,122,5,86.28571428571429
2021-11-10,76,6,84.0
2021-11-11,0,0,66.28571428571429
2021-11-12,100,0,65.0
2021-11-13,0,0,65.0
2021-11-14,0,0,65.0
2021-11-15,196,2,70.57142857142857
2021-11-16,83,1,65.0
2021-11-17,82,4,65.85714285714286
2021-11-18,115,1,82.28571428571429
2021-11-19,96,1,81.71428571428571
2021-11-20,0,0,81.71428571428571
2021-11-21,0,0,81.71428571428571
2021-11-22,123,3,71.28571428571429
2021-11-23,104,5,74.28571428571429
2021-11-24,68,4,72.28571428571429
2021-11-25,0,0,55.857142857142854
2021-11-26,0,0,42.142857142857146
2021-11-27,0,0,42.142857142857146
2021-11-28,0,0,42.142857142857146
2021-11-29,232,2,57.714285714285715
2021-11-30,62,0,51.714285714285715
2021-12-01,100,1,56.285714285714285
2021-12-02,62,9,65.14285714285714
2021-12-03,105,0,80.14285714285714
2021-12-04,0,0,80.14285714285714
2021-12-05,0,0,80.14285714285714
2021-12-06,124,1,64.71428571428571
2021-12-07,101,3,70.28571428571429
2021-12-08,76,1,66.85714285714286
2021-12-09,99,5,72.14285714285714
2021-12-10,59,0,65.57142857142857
2021-12-11,0,0,65.57142857142857
2021-12-12,0,0,65.57142857142857
2021-12-13,90,2,60.714285714285715
2021-12-14,101,3,60.714285714285715
2021-12-15,92,7,63.0
2021-12-16,74,1,59.42857142857143
2021-12-17,57,1,59.142857142857146
2021-12-18,0,0,59.142857142857146
2021-12-19,0,0,59.142857142857146
2021-12-20,127,0,64.42857142857143
2021-12-21,113,2,66.14285714285714
2021-12-22,83,1,64.85714285714286
2021-12-23,109,0,69.85714285714286
2021-12-24,0,0,61.714285714285715
2021-12-25,0,0,61.714285714285715
2021-12-26,0,0,61.714285714285715
2021-12-27,97,1,57.42857142857143
2021-12-28,257,1,78.0
2021-12-29,168,1,90.14285714285714
2021-12-30,146,1,95.42857142857143
2021-12-31,0,0,95.42857142857143
2022-01-01,0,0,95.42857142857143
2022-01-02,0,0,95.42857142857143
2022-01-03,231,0,114.57142857142857
2022-01-04,466,3,144.42857142857142
2022-01-05,394,0,176.71428571428572
2022-01-06,500,3,227.28571428571428
