mydate,cday,dday,ma
2020-11-11,51,0,48.142857142857146
2020-11-12,64,1,52.42857142857143
2020-11-13,76,0,57.714285714285715
2020-11-14,74,1,57.42857142857143
2020-11-15,53,0,57.285714285714285
2020-11-16,39,0,57.857142857142854
2020-11-17,43,1,57.142857142857146
2020-11-18,120,1,67.0
2020-11-19,121,1,75.14285714285714
2020-11-20,90,0,77.14285714285714
2020-11-21,86,0,78.85714285714286
2020-11-22,62,0,80.14285714285714
2020-11-23,70,0,84.57142857142857
2020-11-24,63,0,87.42857142857143
2020-11-25,97,3,84.14285714285714
2020-11-26,0,0,66.85714285714286
2020-11-27,152,1,75.71428571428571
2020-11-28,48,1,70.28571428571429
2020-11-29,59,0,69.85714285714286
2020-11-30,59,1,68.28571428571429
2020-12-01,73,0,69.71428571428571
2020-12-02,66,4,65.28571428571429
2020-12-03,79,3,76.57142857142857
2020-12-04,120,2,72.0
2020-12-05,132,0,84.0
2020-12-06,83,0,87.42857142857143
2020-12-07,70,1,89.0
2020-12-08,107,4,93.85714285714286
2020-12-09,85,5,96.57142857142857
2020-12-10,112,3,101.28571428571429
2020-12-11,83,1,96.0
2020-12-12,107,2,92.42857142857143
2020-12-13,80,0,92.0
2020-12-14,64,0,91.14285714285714
2020-12-15,108,5,91.28571428571429
2020-12-16,99,4,93.28571428571429
2020-12-17,64,1,86.42857142857143
2020-12-18,92,1,87.71428571428571
2020-12-19,168,1,96.42857142857143
2020-12-20,63,0,94.0
2020-12-21,24,1,88.28571428571429
2020-12-22,86,0,85.14285714285714
2020-12-23,71,3,81.14285714285714
2020-12-24,66,0,81.42857142857143
2020-12-25,0,0,68.28571428571429
2020-12-26,147,1,65.28571428571429
2020-12-27,23,0,59.57142857142857
2020-12-28,32,4,60.714285714285715
2020-12-29,57,2,56.57142857142857
2020-12-30,80,1,57.857142857142854
2020-12-31,120,0,65.57142857142857
2021-01-01,0,0,65.57142857142857
2021-01-02,185,1,71.0
2021-01-03,56,0,75.71428571428571
2021-01-04,57,1,79.28571428571429
2021-01-05,60,1,79.71428571428571
2021-01-06,50,0,75.42857142857143
2021-01-07,74,0,68.85714285714286
2021-01-08,104,1,83.71428571428571
2021-01-09,103,0,72.0
2021-01-10,87,0,76.42857142857143
2021-01-11,61,4,77.0
2021-01-12,85,3,80.57142857142857
2021-01-13,97,2,87.28571428571429
2021-01-14,94,2,90.14285714285714
2021-01-15,85,0,87.42857142857143
2021-01-16,92,1,85.85714285714286
2021-01-17,53,0,81.0
2021-01-18,81,1,83.85714285714286
2021-01-19,65,1,81.0
2021-01-20,49,0,74.14285714285714
2021-01-21,97,3,74.57142857142857
2021-01-22,89,0,75.14285714285714
2021-01-23,71,0,72.14285714285714
2021-01-24,43,0,70.71428571428571
2021-01-25,36,0,64.28571428571429
2021-01-26,47,0,61.714285714285715
2021-01-27,50,0,61.857142857142854
2021-01-28,71,0,58.142857142857146
2021-01-29,62,0,54.285714285714285
2021-01-30,58,0,52.42857142857143
2021-01-31,0,0,46.285714285714285
2021-02-01,104,0,56.0
2021-02-02,31,1,53.714285714285715
2021-02-03,90,0,59.42857142857143
2021-02-04,67,0,58.857142857142854
2021-02-05,78,0,61.142857142857146
2021-02-06,60,1,61.42857142857143
2021-02-07,25,0,65.0
2021-02-08,29,1,54.285714285714285
2021-02-09,36,1,55.0
2021-02-10,40,2,47.857142857142854
2021-02-11,57,0,46.42857142857143
2021-02-12,47,2,42.0
2021-02-13,50,0,40.57142857142857
2021-02-14,31,0,41.42857142857143
2021-02-15,25,0,40.857142857142854
2021-02-16,21,0,38.714285714285715
2021-02-17,37,0,38.285714285714285
2021-02-18,41,0,36.0
2021-02-19,34,0,34.142857142857146
2021-02-20,39,0,32.57142857142857
2021-02-21,13,0,30.0
2021-02-22,11,0,28.0
2021-02-23,39,1,30.571428571428573
2021-02-24,31,2,29.714285714285715
2021-02-25,45,2,30.285714285714285
2021-02-26,28,0,29.428571428571427
2021-02-27,24,0,27.285714285714285
2021-02-28,34,0,30.285714285714285
2021-03-01,29,1,32.857142857142854
2021-03-02,24,1,30.714285714285715
2021-03-03,14,1,28.285714285714285
2021-03-04,18,0,24.428571428571427
2021-03-05,14,2,22.428571428571427
2021-03-06,16,0,21.285714285714285
2021-03-07,15,0,18.571428571428573
2021-03-08,16,1,16.714285714285715
2021-03-09,17,0,15.714285714285714
2021-03-10,14,0,15.714285714285714
2021-03-11,8,1,14.285714285714286
2021-03-12,15,0,14.428571428571429
2021-03-13,12,1,13.857142857142858
2021-03-14,4,0,12.285714285714286
2021-03-15,11,0,11.571428571428571
2021-03-16,10,2,10.571428571428571
2021-03-17,16,1,10.857142857142858
2021-03-18,9,1,11.0
2021-03-19,18,0,11.428571428571429
2021-03-20,18,1,12.285714285714286
2021-03-21,8,0,12.857142857142858
2021-03-22,15,1,13.428571428571429
2021-03-23,16,0,14.285714285714286
2021-03-24,25,0,15.571428571428571
2021-03-25,16,0,16.571428571428573
2021-03-26,25,1,17.571428571428573
2021-03-27,19,0,17.714285714285715
2021-03-28,19,0,19.285714285714285
